original_filename,new_filename,class_name,status,width,height,format,mode,aspect_ratio,size_kb,md5
759566368_64d06d90e8_z.jpg,authentic_000347.jpg,Authentic,SUCCESS,426,640,JPEG,RGB,0.666,97.88,70bd0416939a01e88e19ec66accaab41
7603086240_0e2701d8d3_z.jpg,authentic_000348.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,67.33,3474f0cf2ae14296c155bd07fd393ab0
7647255272_d0672ccfbe_z.jpg,authentic_000349.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,100.5,1d67e55d1f91acca8b8eced723c0e67f
776d3942b23efac3f29ddb882bb8ca3d.jpg,authentic_000350.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,298.6,3336cb7b15572156ef368b9bd358e031
7810406318_ab71af4b54_z.jpg,authentic_000351.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,45.71,695fad8a86aea0e7710ff1ba7ff3ac7f
7837183758_b07cdd9f2d_z.jpg,authentic_000352.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,107.71,344b7e7711b473ffcb4694a75efdb704
78i7.jpg,authentic_000353.jpg,Authentic,SUCCESS,1600,1200,JPEG,RGB,1.333,214.81,49f76a1641a760788fe1179879fb414f
7969947620_f88019b885_z.jpg,authentic_000354.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,37.91,5da161041a97faa15f058f7337861f01
7a70b6a8f85146d69da74888e8c8d388.jpg,authentic_000355.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,66.86,487cc6202d82b3c9595c28fa5726882b
7df5cded1b8bd2bd2c253dbdf0b7e53d.jpg,authentic_000356.jpg,Authentic,SUCCESS,720,1280,JPEG,RGB,0.562,331.82,1457c1579202fcb60bb97fea52c7c50a
8000311190_fd53b43650_z.jpg,authentic_000357.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,80.26,f2755e2ecaf5782a964319701135fe7a
8006124156_f7404cda97_z.jpg,authentic_000358.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,95.3,1f52e84df9e484cbf9b4b3f474146222
8122.webp,authentic_000359.jpg,Authentic,SUCCESS,1200,900,WEBP,RGB,1.333,332.21,dfc75abc25e8eecb36e6d3c4f284b7c4
8144804178_a6527f1105_z.jpg,authentic_000360.jpg,Authentic,SUCCESS,416,640,JPEG,RGB,0.65,46.93,943a57bf50eedff9a58fda4e4f7ff670
8180597265_2a8052f2be_z.jpg,authentic_000361.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,75.5,72d0d3ff90180afb1f8b8eb6d8842af5
8196937496_5948f168dd_z.jpg,authentic_000362.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,92.67,f724cc3fe89883fcebc9fe35a9c052fe
8360983759_1a03b00ffd_z.jpg,authentic_000363.jpg,Authentic,SUCCESS,428,639,JPEG,RGB,0.67,67.49,7266fbc6c4269e931238f09cdc52d458
8435880568_00810366fb_z.jpg,authentic_000364.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,98.04,61a4c9391bad0fef20ad13157c9a7a60
8476701012_ef29c445be_z.jpg,authentic_000365.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,55.91,a2110465adda1da367a9e1dcc1d37492
8502845966_2fa0136d6a_z.jpg,authentic_000366.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,81.57,49201a380e32c2af1a66ed07144c60aa
8627872862_26e9a8e1cc_z.jpg,authentic_000367.jpg,Authentic,SUCCESS,639,424,JPEG,RGB,1.507,51.88,eab6c20ea7e29eaea51f7ed38c1b128f
8642711014_d78a64697d_z.jpg,authentic_000368.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,56.14,4eb6f74a4d6c4b9d5d8afad0230d198c
8671270100_5a113a6929_z.jpg,authentic_000369.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,86.25,5bbaffebecdabe10b62eb5abf877d530
8746619721_ecf26e3003_z.jpg,authentic_000370.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,52.15,2646b711911adb15fecd300bf03a4064
8832754_8daa3b6347_z.jpg,authentic_000371.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,58.36,2f0b576bbcd462802487331eea356ee3
8878765912_6dd71cca21_z.jpg,authentic_000372.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,138.67,ea3db02df3fda8acf56657136b2f225d
8905792797_697d6d6052_z.jpg,authentic_000373.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,166.85,26af8c3ec61ad5baf359fb1aab753f70
8950592413_0de1a2c7b2_z.jpg,authentic_000374.jpg,Authentic,SUCCESS,640,429,JPEG,RGB,1.492,74.89,43a866e5af2be0609a095ab7534cc61d
8991730fcc476036a59adee73fcded38.jpg,authentic_000375.jpg,Authentic,SUCCESS,736,539,JPEG,RGB,1.365,102.75,169ea484cb4fa6b8b113daec3b0c9344
8af981b9b4e10d7c6e9155ad7f5fdaf9.jpg,authentic_000376.jpg,Authentic,SUCCESS,736,916,JPEG,RGB,0.803,113.93,310a9ac137b21c31f3d2b9f5d1e6f922
8e56a6d15f404db89a96ecc6b83376a7~tplv-4d650qgzx3-image.jpg,authentic_000377.jpg,Authentic,SUCCESS,874,1165,JPEG,RGB,0.75,160.51,32f37ad3ad210aee48fe8cd688908486
904386147_4fbcdd3bbe_z.jpg,authentic_000378.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,34.91,bc1bc93e3607f89523cbe813cc48e9ab
9071386931_64e1cd712f_z.jpg,authentic_000379.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,58.76,3ce5a53bdf892735128f4984426b3ff9
9239362682_ff8ebd6c1a_z.jpg,authentic_000380.jpg,Authentic,SUCCESS,640,640,JPEG,RGB,1.0,81.64,7aa1138647ca41c35cea548bf647a9e9
9400081921_ed586bf6a5_z.jpg,authentic_000381.jpg,Authentic,SUCCESS,640,425,JPEG,RGB,1.506,113.14,3ce58272bb303fcd8082aac940f2ec87
94921710.avif,authentic_000382.jpg,Authentic,SUCCESS,1280,720,AVIF,RGB,1.778,275.47,30386949833d4fef123def9f0ec90ddc
95132723_eb1fddb1ff_z.jpg,authentic_000383.jpg,Authentic,SUCCESS,640,451,JPEG,RGB,1.419,54.4,719e125d28e5f0e79bc154fd668693bd
9701975942_bbb575da88_z.jpg,authentic_000384.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,86.79,4c8625e6130c4ea2c03152e5611f3df6
9706313788_83b8bc4264_z.jpg,authentic_000385.jpg,Authentic,SUCCESS,640,437,JPEG,RGB,1.465,80.37,7642a5d3423812a71c67c598cbbe3a5e
9854034943_e6a3337775_z.jpg,authentic_000386.jpg,Authentic,SUCCESS,640,640,JPEG,RGB,1.0,159.89,c474658052f142b9168b54d1eec6253d
9881912824_d40e20faf6_z.jpg,authentic_000387.jpg,Authentic,SUCCESS,640,640,JPEG,RGB,1.0,111.69,03415e778d19aa0b2a1ef8429246ae3b
98860888_936dfd243b_z.jpg,authentic_000388.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,67.52,f0c71ac62607bb105305f85f73272328
989b2d13562fe555a9e55697cf3bfc1f.jpg,authentic_000389.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,171.43,75a93c15a53bfa170b8903a651bd358c
9983746193_fb055b61fa_z.jpg,authentic_000390.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,157.33,b0291cdf839f5523796f0da9d8195394
9c6dccc0d0c4dcb34eb2737ca2fbaebc.jpg,authentic_000391.jpg,Authentic,SUCCESS,1200,1499,JPEG,RGB,0.801,264.32,7ce8e8e8b0229280c975533d7ada4d3b
9f97575837a6d5de0a57228d50ce5ddc.jpg,authentic_000392.jpg,Authentic,SUCCESS,428,450,JPEG,RGB,0.951,57.84,9b1e00cfb3ed6b1651163846c148f33d
"A Man, Who Looks 20 at 57, Explains Why He Doesn’t Want to Be Called “Forever Young”.jpg",authentic_000393.jpg,Authentic,SUCCESS,728,909,JPEG,RGB,0.801,100.76,e17624a7f71571ac2532e9aa4108d159
A-diverse-group-of-business-people-inside-an-elevator.jpg,authentic_000394.jpg,Authentic,SUCCESS,750,500,JPEG,RGB,1.5,103.99,8056345cad08a7123b2352f4ffded924
a0fb30b8b8e0c1e4fbd92cb8f7aa4207.jpg,authentic_000395.jpg,Authentic,SUCCESS,913,1200,JPEG,RGB,0.761,216.42,6230dfef7460e5af7fe1b70bdbe34873
Adam_Docker_adamdocker_shoot_the_frame_000003-scaled.jpg,authentic_000396.jpg,Authentic,SUCCESS,2560,1716,JPEG,L,1.492,602.75,d0cd877ec40f65525fa83a189f1e49ca
And now on to a new chapter 💝🎓 __My heart is filled with gratitude towards UCF for the invaluable lessons and unforgettable moments_ I’ll forever cherish the memories made and the people I met along the way. Farewell colleg.jpg,authentic_000397.jpg,Authentic,SUCCESS,736,920,JPEG,RGB,0.8,155.78,d1f022053f65e07b9e5f1d28e04830ae
aquatic_exercise_0.avif,authentic_000398.jpg,Authentic,SUCCESS,1200,675,AVIF,RGB,1.778,242.87,0f55192397560b7c6d91746dc0307d7d
Arez-Ghaderi_Blue-4.jpg,authentic_000399.jpg,Authentic,SUCCESS,3240,2160,JPEG,RGB,1.5,1799.74,c3b4fdb941909d8e702f8720c033be0f
audience-movie-theater-cinema-footage-153915401_iconl.webp,authentic_000400.jpg,Authentic,SUCCESS,480,270,WEBP,RGB,1.778,26.32,4c440f1591690a8395b056c955917c2e
b0660b1abe4aae08780f5c0c104d8c63.jpg,authentic_000401.jpg,Authentic,SUCCESS,236,314,JPEG,RGB,0.752,17.8,100c345489901d4ddbf14796fb233bfc
b08e6c738231048b40f16608a764f617.jpg,authentic_000402.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,97.74,b600071127fa01350182fae8f9909b81
b44026b1199e1ef397faf2efa54100ba.jpg,authentic_000403.jpg,Authentic,SUCCESS,736,550,JPEG,RGB,1.338,90.83,2ad2ed75eed3d5533d7f86f0ae59b678
badung-traditional-market.webp,authentic_000404.jpg,Authentic,SUCCESS,1024,683,WEBP,RGB,1.499,415.31,30bb2973b426fbda89326c56995b1623
Bank-of-America-Chicago-Marathon_54_990x660.webp,authentic_000405.jpg,Authentic,SUCCESS,3840,2560,WEBP,RGB,1.5,2463.63,6c63c8bb504e160c79aa7ec989f1885d
bb8cab2603f239e63af289570619431d.jpg,authentic_000406.jpg,Authentic,SUCCESS,1200,1600,JPEG,RGB,0.75,550.2,c54f50aacb6eff0c7a434aab79bc14df
bc8d9a81ae3117e43377c7a9b82f3f98.jpg,authentic_000407.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,185.15,917a469410a52b6a4b156145eba69121
burn film on the beach.jpg,authentic_000408.jpg,Authentic,SUCCESS,736,494,JPEG,RGB,1.49,59.74,fba9c6ca0fb32a0c5858b3a83cb7ad82
by the sea.jpg,authentic_000409.jpg,Authentic,SUCCESS,736,491,JPEG,RGB,1.499,39.89,e01593d4c7c20ddda022a4fb006d43cb
c0a419feb323edb6584737f369ad2311.jpg,authentic_000410.jpg,Authentic,SUCCESS,750,937,JPEG,RGB,0.8,58.88,b6ef4673458c7cdfd5d1bb77fb34fae4
C15100021051-astrid-verhoef---balance.jpg,authentic_000411.jpg,Authentic,SUCCESS,1200,1200,JPEG,L,1.0,522.55,1593a635b42404280e9d69203ecffe09
C199F766-CB86-4F57-9143-4C07C79D61DF.jpeg,authentic_000412.jpg,Authentic,SUCCESS,1200,800,JPEG,RGB,1.5,199.44,d6de75421471e405b09ff3d587fa05e0
c5e3c268b10ddcd7dbcfcf1abe07ff59.jpg,authentic_000413.jpg,Authentic,SUCCESS,720,1195,JPEG,RGB,0.603,185.69,79abd786f3e730d2b74876fd49a469a7
c6d9a52b83f030b08061bb2816801d82.jpg,authentic_000414.jpg,Authentic,SUCCESS,736,552,JPEG,RGB,1.333,59.75,329cd5ac0e7b47dda90dad1c5be2c984
c9683e9931f5282c5dacfeec9fa6d51f.jpg,authentic_000415.jpg,Authentic,SUCCESS,697,871,JPEG,RGB,0.8,105.69,5a1b6aaff4f6095bdb1e82ff593d726e
ca-times.brightspotcdn.jpg,authentic_000416.jpg,Authentic,SUCCESS,1200,800,JPEG,RGB,1.5,186.04,a92e7a5c0e20333aac8412676a72e12d
ca22d83f9cecf3dfc4579b567aeada91.jpg,authentic_000417.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,134.3,4dc11b278352aa132ddcf68590d3e903
cf1c543a861c26a1873332ab59be379b.jpg,authentic_000418.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,131.55,aa74bac32d231c16071a302adbb00466
chloe-kelly-karl-vallantine.jpg,authentic_000419.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,145.22,4d44ba19572199941dfc9e5cd48045aa
concert-photography-atmosphere-1024x610.jpg,authentic_000420.jpg,Authentic,SUCCESS,1024,610,JPEG,RGB,1.679,173.25,e8bc45dd09338d51d4c621210192775e
Cool Gemini Effect_ Dual-Tone Zodiac Aesthetic & Editing Tips.jpg,authentic_000421.jpg,Authentic,SUCCESS,736,920,JPEG,RGB,0.8,83.58,79dafa94c877a54bb5e031eff2133c52
d33a006aeab2d083315b580a4adeb512.jpg,authentic_000422.jpg,Authentic,SUCCESS,1200,1600,JPEG,RGB,0.75,432.69,3264db88cb33de18d314e8b2bf53fe6c
d5ccde2d74b6bda9a818ab287015fed9.jpg,authentic_000423.jpg,Authentic,SUCCESS,1200,1600,JPEG,RGB,0.75,148.37,e9f8b779a9195f28d9a8771d7ad8bae8
d76b6e03ba8937ba90932dc279843411.jpg,authentic_000424.jpg,Authentic,SUCCESS,720,939,JPEG,RGB,0.767,95.68,fc0cce630fdef21d6470ed34bda505a9
d9c5cffdabdf5b7415984022f23fb66e.jpg,authentic_000425.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,139.53,d7869d4e5b349dd9dce3dd60e43f947e
das-sind-die-jungsten-k-pop-idols-junger-als-je-zuvor-update-2025-528584.jpg,authentic_000426.jpg,Authentic,SUCCESS,3874,2362,JPEG,RGB,1.64,1006.62,d194e674f6c0fe0bdaac646f0cfd0d91
Dasha Taran.jpg,authentic_000427.jpg,Authentic,SUCCESS,736,1308,JPEG,RGB,0.563,224.11,35337f6a2eb3ff21f6f176b947b6dc19
dc51d558bb558594a3a0ff7c9f1de469.jpg,authentic_000428.jpg,Authentic,SUCCESS,900,1200,JPEG,RGB,0.75,158.63,5f76b91499c0c6fc0611de57b7aaa150
dcc29e55366cdf9831c2f338cb9d72ff.jpg,authentic_000429.jpg,Authentic,SUCCESS,824,983,JPEG,RGB,0.838,124.47,7dd876960923d1a1887c245970f88260
dd2b7a5668392361c25e0b25315503cb.jpg,authentic_000430.jpg,Authentic,SUCCESS,1199,1499,JPEG,RGB,0.8,357.72,c2bb1ff9f2d28125e21445a2bb1ad8f6
Def_ missing someone.jpg,authentic_000431.jpg,Authentic,SUCCESS,525,422,JPEG,RGB,1.244,54.09,acd0d7cb2c4209410194175237ff85db
defd46ab9514b814b493cab253f63e2b.jpg,authentic_000432.jpg,Authentic,SUCCESS,1200,1800,JPEG,RGB,0.667,501.46,d26ec65e1298ac96d3febde1f8c1dff6
dsc_7235fff-final--1544465905.jpg,authentic_000433.jpg,Authentic,SUCCESS,2000,1335,JPEG,RGB,1.498,979.59,9dd8a2511bbee36cde9da6bd78ac0393
dsf23423.jpg,authentic_000434.jpg,Authentic,SUCCESS,755,406,JPEG,RGB,1.86,29.77,d393e7c2e6b90dbd4d642f22619134fa
eaf56be3a0c56ec8b2a75228312bf645.jpg,authentic_000435.jpg,Authentic,SUCCESS,751,900,JPEG,RGB,0.834,164.59,7a71a59eaf906438319a1f6b76695f39
edited bus stop pic.jpg,authentic_000436.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,58.05,ccec33be5cbb8a3874721c665ab74d70
ef5e04e06ef54962c1d4f1be56be8e60.jpg,authentic_000437.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,111.7,6793fc7603f033a0a7dc2cb2aff4171e
elderly_reading_active.jpg,authentic_000438.jpg,Authentic,SUCCESS,667,1000,JPEG,RGB,0.667,112.03,95dac7da04bc552e43d3c63581a173d7
f3c5d258e0373b7658c772fedf60c458.jpg,authentic_000439.jpg,Authentic,SUCCESS,598,1073,JPEG,RGB,0.557,76.63,3432e008fffce3b518fa1c145a17bc67
f455345.jpg,authentic_000440.jpg,Authentic,SUCCESS,399,266,JPEG,RGB,1.5,16.41,61abf02265d95b536f005c608e1c6924
fa683367-c2f4-428f-8303-6ba1ea510377-620x413.avif,authentic_000441.jpg,Authentic,SUCCESS,445,296,AVIF,RGB,1.503,33.52,98f4088f13180a120561f3688f97e711
FB_IMG_1783083390297.jpg,authentic_000442.jpg,Authentic,SUCCESS,1024,755,JPEG,RGB,1.356,152.84,813fc8d89cb19fff196bfaa31aac6267
FB_IMG_1783083395092.jpg,authentic_000443.jpg,Authentic,SUCCESS,1024,867,JPEG,RGB,1.181,155.29,d1c9d1f25d7a0d2a879402e14691014d
FB_IMG_1783083446699.jpg,authentic_000444.jpg,Authentic,SUCCESS,1440,1916,JPEG,RGB,0.752,542.95,5f5b296c0540e2a533cd17146cf68dfb
FB_IMG_1783083451697.jpg,authentic_000445.jpg,Authentic,SUCCESS,1440,1920,JPEG,RGB,0.75,349.64,dacd9c2cd7f1c3d3c5854a677760de19
FB_IMG_1783083479213.jpg,authentic_000446.jpg,Authentic,SUCCESS,3072,4096,JPEG,RGB,0.75,905.98,b2c00aae0905144e81e193a71d2eef28
FB_IMG_1783083481322.jpg,authentic_000447.jpg,Authentic,SUCCESS,3072,4096,JPEG,RGB,0.75,1023.0,80f31be5de0e50b2aac002ee2f1e139a
FB_IMG_1783083484319.jpg,authentic_000448.jpg,Authentic,SUCCESS,3072,4096,JPEG,RGB,0.75,1051.7,8e71a36a3ca28c58a27e66270893645e
FB_IMG_1783083507499.jpg,authentic_000449.jpg,Authentic,SUCCESS,1080,1215,JPEG,RGB,0.889,157.35,d30d064fbb85ea87bd78fc99cae55fed
FB_IMG_1783083516085.jpg,authentic_000450.jpg,Authentic,SUCCESS,2048,1365,JPEG,RGB,1.5,157.08,60f4e920c09dff02f1b54be108453c50
FB_IMG_1783083535735.jpg,authentic_000451.jpg,Authentic,SUCCESS,1080,1441,JPEG,RGB,0.749,211.9,97a45a61401b0aef46620a1a3752e930
FB_IMG_1783083552160.jpg,authentic_000452.jpg,Authentic,SUCCESS,2048,1288,JPEG,RGB,1.59,560.32,1b380e9a4fbf6e479c2baaf76357d2ad
FB_IMG_1783083579105.jpg,authentic_000453.jpg,Authentic,SUCCESS,1440,1800,JPEG,RGB,0.8,354.29,bc65ee5717dfe659509becc4579e925e
FB_IMG_1783083582401.jpg,authentic_000454.jpg,Authentic,SUCCESS,1440,1800,JPEG,RGB,0.8,237.11,0b57b49dbd90d96b42d2980a55df4ac7
FB_IMG_1783083651234.jpg,authentic_000455.jpg,Authentic,SUCCESS,2610,3476,JPEG,RGB,0.751,691.89,2147395093103603e60d17a091cacb8d
FB_IMG_1783083654332.jpg,authentic_000456.jpg,Authentic,SUCCESS,2610,3476,JPEG,RGB,0.751,847.1,e289e9087efbdfc7631e5424c99496ff
FB_IMG_1783083658859.jpg,authentic_000457.jpg,Authentic,SUCCESS,2610,3476,JPEG,RGB,0.751,780.34,5c743d8853ab085253795e3ffb939339
FB_IMG_1783083662828.jpg,authentic_000458.jpg,Authentic,SUCCESS,960,1278,JPEG,RGB,0.751,232.78,faca397c8631cfeb9f14899cecca6bf8
FB_IMG_1783083670094.jpg,authentic_000459.jpg,Authentic,SUCCESS,2610,3476,JPEG,RGB,0.751,601.16,468f9441be802f0f96f0a0dd00617829
FB_IMG_1783083687510.jpg,authentic_000460.jpg,Authentic,SUCCESS,1080,1080,JPEG,RGB,1.0,256.69,363e05494bc0f7775e7de3cd2ee8aa0e
FB_IMG_1783083725884.jpg,authentic_000461.jpg,Authentic,SUCCESS,1420,2048,JPEG,RGB,0.693,145.93,3ac591b281d8ba1ee0464d378810c414
FB_IMG_1783083761592.jpg,authentic_000462.jpg,Authentic,SUCCESS,1305,1320,JPEG,RGB,0.989,150.33,6c17c963126578edfc6a2bf5bf82b06f
FB_IMG_1783083807278.jpg,authentic_000463.jpg,Authentic,SUCCESS,1535,2048,JPEG,RGB,0.75,241.7,e30f25140e0df9119bd4d1a9ea28106a
FB_IMG_1783083809764.jpg,authentic_000464.jpg,Authentic,SUCCESS,1536,2048,JPEG,RGB,0.75,276.16,b36f41526531f8ece58284d756e0ca93
FB_IMG_1783083818678.jpg,authentic_000465.jpg,Authentic,SUCCESS,1364,2048,JPEG,RGB,0.666,416.82,670b632d7e9ffa63034f073d5fc9fec6
FB_IMG_1783083866029.jpg,authentic_000466.jpg,Authentic,SUCCESS,1440,1920,JPEG,RGB,0.75,325.9,a3297353cc2046054da378fc9ba227e2
FB_IMG_1783083886236.jpg,authentic_000467.jpg,Authentic,SUCCESS,1060,1272,JPEG,RGB,0.833,108.62,b2284af656ccff110d10460958aec030
FB_IMG_1783084047868.jpg,authentic_000468.jpg,Authentic,SUCCESS,1278,1280,JPEG,RGB,0.998,174.8,bc0c856181a6549795ee250ca4022fff
FB_IMG_1783084058005.jpg,authentic_000469.jpg,Authentic,SUCCESS,1440,1920,JPEG,RGB,0.75,184.27,d438ffa1caa9ef727f3555d44bfd8bbb
FB_IMG_1783761069915.jpg,authentic_000470.jpg,Authentic,SUCCESS,3024,4021,JPEG,RGB,0.752,1168.8,ac55d82aa95a0da8809bd0d2d09ee61e
FB_IMG_1783761107141.jpg,authentic_000471.jpg,Authentic,SUCCESS,3024,4032,JPEG,RGB,0.75,1116.32,12a0aab03720d72cd4fb87caa72669dc
FB_IMG_1783761118295.jpg,authentic_000472.jpg,Authentic,SUCCESS,3024,4032,JPEG,RGB,0.75,999.59,ad9a7ee4168813d3e6110972dd01f793
FB_IMG_1783761122691.jpg,authentic_000473.jpg,Authentic,SUCCESS,3024,4032,JPEG,RGB,0.75,1292.14,c382bfb89d202cb9658daf423cea270c
FB_IMG_1783761420490.jpg,authentic_000474.jpg,Authentic,SUCCESS,1080,1800,JPEG,RGB,0.6,145.33,b53a5d4303bf0a02bcf5e7b71120bb70
FB_IMG_1783779918071.jpg,authentic_000475.jpg,Authentic,SUCCESS,600,400,JPEG,RGB,1.5,43.6,bf3b8510ec752834eb943373bec0ae6d
FB_IMG_1783779929050.jpg,authentic_000476.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,295.92,ace62222bc88366b3e37ef5f412aeb5d
FB_IMG_1783779937746.jpg,authentic_000477.jpg,Authentic,SUCCESS,1320,1622,JPEG,RGB,0.814,308.46,4ddcac4bb78ec6bb6e03a8609785c345
FB_IMG_1783779967307.jpg,authentic_000478.jpg,Authentic,SUCCESS,1536,2048,JPEG,RGB,0.75,693.61,f2927fa27a6d1b87212b9d049ddba98e
FB_IMG_1783779987051.jpg,authentic_000479.jpg,Authentic,SUCCESS,960,1280,JPEG,RGB,0.75,102.25,d6c0a81ad0294a34195c52a2d800a6e4
FB_IMG_1783780076819.jpg,authentic_000480.jpg,Authentic,SUCCESS,1080,1429,JPEG,RGB,0.756,297.12,ae54fc0484901e706301827c8e3100d9
FB_IMG_1783780086057.jpg,authentic_000481.jpg,Authentic,SUCCESS,1080,1440,JPEG,RGB,0.75,135.78,051f4837af3e03e143de241cea608ae7
FB_IMG_1783780089400.jpg,authentic_000482.jpg,Authentic,SUCCESS,1440,1920,JPEG,RGB,0.75,518.76,63739dc396615430dd2e1d838b042b16
FB_IMG_1783780190022.jpg,authentic_000483.jpg,Authentic,SUCCESS,1536,2048,JPEG,RGB,0.75,243.57,68d1ebcbe946a24e07d1a5ce7984e32f
FB_IMG_1783780198022.jpg,authentic_000484.jpg,Authentic,SUCCESS,2048,1536,JPEG,RGB,1.333,321.06,a480a4957dc69c88edd6e4e0143090cb
FB_IMG_1783780200004.jpg,authentic_000485.jpg,Authentic,SUCCESS,2048,1536,JPEG,RGB,1.333,279.74,0f1b6c8fc3f81856d81f0874256b52a9
FB_IMG_1783780202710.jpg,authentic_000486.jpg,Authentic,SUCCESS,2048,1536,JPEG,RGB,1.333,248.39,3c99d885f1a4cca50a278be331ccc870
FB_IMG_1783780214970.jpg,authentic_000487.jpg,Authentic,SUCCESS,3072,4096,JPEG,RGB,0.75,1393.74,f3dafc0f6b387e852a6cc99301e77403
FB_IMG_1783780311984.jpg,authentic_000488.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,596.07,6cab0704c108dd3bb35ad21debc0189b
FB_IMG_1783780314351.jpg,authentic_000489.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,364.9,db45e215ff362994e798da5b72e28bac
FB_IMG_1783780373776.jpg,authentic_000490.jpg,Authentic,SUCCESS,3072,4096,JPEG,RGB,0.75,883.79,3dce5363ec0fb299b76720b155f306c9
FB_IMG_1783780443458.jpg,authentic_000491.jpg,Authentic,SUCCESS,558,549,JPEG,RGB,1.016,48.11,8176e17c0a17c41e5067587628a801fb
FB_IMG_1783780472566.jpg,authentic_000492.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,251.82,2e6456cdd983b73d36f2ae7fa0dbb843
FB_IMG_1783780475392.jpg,authentic_000493.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,293.97,0ecb1a1e6594de1f1cf64046522a1a35
FB_IMG_1783780478091.jpg,authentic_000494.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,317.67,df496f41fc8f0b90b16386e03a32e29a
FB_IMG_1783780479983.jpg,authentic_000495.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,266.19,fadc80699943b4c826b9fbd9fd943261
FB_IMG_1783780484289.jpg,authentic_000496.jpg,Authentic,SUCCESS,1638,2048,JPEG,RGB,0.8,206.63,399dfc3dd7b03af476e87a81ec07eddf
FB_IMG_1783780507210.jpg,authentic_000497.jpg,Authentic,SUCCESS,1125,1536,JPEG,RGB,0.732,128.83,21a11138ada7a6689422f5d5ef789a51
FB_IMG_1783780515404.jpg,authentic_000498.jpg,Authentic,SUCCESS,4096,2304,JPEG,RGB,1.778,1912.8,3d22262c7e9068c51e5b8cf7b98ae9c9
FB_IMG_1783780551541.jpg,authentic_000499.jpg,Authentic,SUCCESS,1536,2048,JPEG,RGB,0.75,457.45,9305372b313c5bddfa03c6207a96db78
FB_IMG_1783780567886.jpg,authentic_000500.jpg,Authentic,SUCCESS,1080,1440,JPEG,RGB,0.75,373.12,82cd21b596bddb97e28a9d4dea5e4ab7
FB_IMG_1783780570808.jpg,authentic_000501.jpg,Authentic,SUCCESS,1080,1440,JPEG,RGB,0.75,404.05,08c327904b33556b01e98e55e4c90e24
FB_IMG_1783780575356.jpg,authentic_000502.jpg,Authentic,SUCCESS,1080,1440,JPEG,RGB,0.75,468.43,e12f4e1142356c56cdfa172031130d9b
FB_IMG_1783780577876.jpg,authentic_000503.jpg,Authentic,SUCCESS,1080,1440,JPEG,RGB,0.75,349.9,4c62ed9cc89c79a9fc7d6c33536ad718
FB_IMG_1783780582226.jpg,authentic_000504.jpg,Authentic,SUCCESS,1080,1440,JPEG,RGB,0.75,223.71,c885a14ec0b6117ae05ed05ae47925b0
FB_IMG_1783780595801.jpg,authentic_000505.jpg,Authentic,SUCCESS,804,1384,JPEG,RGB,0.581,179.25,d0057644d037dfc79be6443e0efd49ad
